Name,Hook Type,Instagram URL,Random Hook Generator Number,Schedule Date,Used??
So when I was (insert age) I started taking (insert noun) and at (insert age) I had to (insert action).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DC2Mg4ON1m0/,674,,No
I think of my (insert noun) as my own personal (insert noun).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DHWAUjrROF4/,781,,No
I have (insert time) to get my sh*t together.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/C79z4euRhlV/,124,,No
Every wonder how the same (insert noun) can result in drastically different (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DDXkZs6vFMb/,652,,No
In (insert year) I started (insert action) and I gave my life to (insert person).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DEgeFb_Oj9J/,91,,No
(insert verb) is expensive. Here is how to (insert noun) for (insert time frame) for only (insert $).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGsWskqTaQj/,828,,No
"I tried a # hour (insert noun) routine, which is much harder than you think.",STORYTELLING INSPO HOOK,https://www.instagram.com/p/DH8wOG0Ke0a/,328,,No
"Instead of (insert verb) (insert noun) like this, try this method instead.",MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/DH9gry2heFS/,399,,No
Proof that a (insert noun) can totally transform a space.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DIRVPZNpr9M/,714,,No
What is this? This is your (insert description of visual) and this is this #1 reason that (insert noun) die.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DDm0s8rsNV0/,440,,No
I took a (insert hour) and (insert minute) (insert noun) to (insert location) and here’s how it went.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DCke9dGx-7G/,835,,No
This is life as a (insert noun) addict part (insert #).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DCno0FUObFN/,834,,No
Come with me to (insert action) the (insert title) didn't (insert action).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DEydm_GP0B8/,110,,No
(insert action) everyday has literally changed my life. In particular helping me (insert dream result).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DBuHW1Io1H2/,324,,No
I f*cked up. I bought literally a (insert metric) of (insert noun). And for the last (insert time) I have been turning them into (insert results).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DIhivhvtN3q/,986,,No
My money rules as a (insert description) working towards financial independence.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/C_-u411xe4m/,915,,No
You are (insert action) too many (insert noun) that you didn't know.,MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/DHzxZ28x4KX/,641,,No
"One (insert noun), one (insert noun), and you have (insert time frame).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DIkf9ExCbNb/,808,,No
"I'm 20 which means my teenage years are officially over, so here;s everything I learned from the 7 most weirdest years of my life.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/Cuq324pIiKY/,881,,No
What if I told you making your own (insert noun) is actually super easy and only costs (insert price).,MYTH BUSTING INSPO HOOK,https://www.instagram.com/p/DH1SDq_qBny/,97,,No
Exposing the only (insert noun) you will ever need.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DBXc7jiofht/,195,,No
I am a (insert title) by day and a (insert title) by night,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DDxlpp3yLup/,18,,No
(insert noun) is better for (insert result) than (insert noun). And yes I am going to back up my claim with studies.,MYTH BUSTING INSPO HOOK,https://www.instagram.com/reel/DFYHUihoaFK/,308,,No
I have no intention of...,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DImh0cbigzk/,100,,No
It’s been (insert time) since I have seen myself with (insert feature) and that’s all about to change.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/C48sQQpI5aS/,7,,No
"Did you know that if you combined (insert noun), (insert noun), (insert noun), etc...",STORYTELLING INSPO HOOK,https://www.instagram.com/p/C_tMbf_p4-Q/,402,,No
Don’t start doing (insert action) until you learn how to do this.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/share/BA7hIj8Es8,155,,No
Here’s the only way I will ever (insert action).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DIrAzqmhy1k/,591,,No
This is the exact order in which you should be (insert verb) for all of your (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DB4lAAPPbYZ/,140,,No
For those of you who don't know I have been bootstrapping a (insert business type) to see how big I can scale it.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/C40yJ7BpdJD/,78,,No
"I did (insert action) everyday for one year, and here’s what's different.",STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DAMm_LMsAxL/,188,,No
Alright today we are building this (insert $) (insert adjective) (insert noun).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DEsqSd9SFfS/,961,,No
(insert noun) are not as disgusting as you think.,MYTH BUSTING INSPO HOOK,https://www.instagram.com/reel/DHBslKRvZ7_/,505,,No
"Since (insert noun) from (insert prace/location) are basically (insert fact), you might as well learn how to make them from home.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DFGc51Ly8v3/,880,,No
Someone just (insert negative result) my business.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DG3EbrsReCj/,3,,No
0 calorie (insert noun) I am not joking these are literally 0 calories.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DDvfNslO9bO/,414,,No
I had to spend (insert &) on this free (insert noun) before it even started.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DI_btRGiv_A/,867,,No
Before you ever take you (insert living thing) on a (insert action) for the first time you need to watch this.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DFq5P8VSzVD/,576,,No
"I used to always be the guy that had a (insert condition), (insert condition), and always struggled with (insert condition).",STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DHtlcflN9uQ/,354,,No
If I were in my (insert age range) here is exactly how I would avoid (insert bad result).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DEICudmOqeQ/,406,,No
This is my (insert item) and this is (insert random action) if I were (insert random action).,RANDOM INSPO HOOK,https://www.instagram.com/p/DCswF7jx5e8/,269,,No
"I’m going to tell you how to get (Insert result), (insert mind blowing method).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/C7WV9_TI5dT/,963,,No
(insert person) always expects you to have (insert result) but the problem is....,STORYTELLING INSPO HOOK,https://www.instagram.com/p/C_0whsRP2Op/,254,,No
In (insert year) my business made (insert dollar amount).,AUTHORITY INSPO HOOK,https://www.instagram.com/p/DEhk6r4ydum/,745,,No
It’s wild to think (insert type of stores) still sell (insert noun) for (insert result). But not everyone knows they actually (insert result).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DFV58iERvGm/,774,,No
Have you ever noticed that some (insert noun) feel (insert description) while others feel (insert description).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DIOy5C2A8sb/,337,,No
Selling (insert noun) at (insert location) has made me more money than my (insert person/title) and today I am going to be investing that money into (insert noun).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DINf-krxetg/,580,,No
You'll never get (insert dream result) in your (insert age range) if you don;t do these 3 things when you turn (insert age).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DHeJtx9IAFv/,441,,No
I am (insert age) having an identity crisis,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DDJM-ivP9-v/,258,,No
What if I told you that you could eat this entire jar of (insert noun) for less calories than 2 servings of their (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DG4GxNOuDk2/,985,,No
"This is (insert metric) of (insert noun), this is also (insert metric).",COMPARISON INSPO HOOK,https://www.instagram.com/p/DHGElSpPqeu/,345,,No
"1 Year ago today, I ___.",STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DDvdqxIJcbe/,402,,No
At age (insert age) the age that many (insert target audience) is when (insert pain point).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGkzdT8Mc21/,321,,No
"Here’s the difference between (insert title), (insert title) , and (insert title).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DFKZBcFRisK/,431,,No
After (insert time frame) of research here is why I choose (insert noun) and started (insert action).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DDcNdiARaeE/,145,,No
I opened up a (insert business/store) in the middle of (insert location) and I can’t believe how much money I made.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DDr63MGOLsK/,530,,No
If you are (insert action) just once per (month/day/year) than you are f*ucked.,MYTH BUSTING INSPO HOOK,https://www.instagram.com/reel/DAvjqruooP3/,974,,No
X days/months/years I started (insert action) again after being stuck at (insert pain point),STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DEUEvFzyL_o/,184,,No
How I took this (insert title) from 0 to (insert #) of (insert noun) in 1 week.,AUTHORITY INSPO HOOK,https://www.instagram.com/p/DIMxxBuP23X/,685,,No
"If your mom didn’t teach you how to make (insert noun) growing up, don't worry i'm your mommy now.",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DBEeZ2MvZ16/,377,,No
Here are 5 books to (insert dream result) better than 99% of other people.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DG3T4N9xdXD/,180,,No
(insert adjective) won’t get this but hopefully you will.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGOENqwSVC6/,237,,No
Make (insert noun) and (insert noun) with me from my online (insert business) and a (insert label).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DGW779fM0nD/,732,,No
Here’s what to look for when buying (insert noun) in (insert location).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGgSRpFuIjD/,141,,No
My (insert person) and I moved in together and ended up losing (insert $).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DG-uLBeuoQR/,199,,No
If you have a (insert noun) in your house and a (insert noun) I am going to show you guys the # of the best things we did to (insert dream outcome).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DHe4tCOyyJP/,126,,No
I think I just found the biggest (insert niche/industry) cheat code.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DB6kCMQR0oX/,533,,No
I've (insert dream result) despite having (insert pain point) and this is the routine that did it.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DHbXdlkIoZh/,464,,No
I present a challenge (insert noun) (insert noun).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGoS2GHSMy1/,470,,No
This is everything I got for free on my (insert event).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGTqgBAxh3d/,643,,No
"There are way too many (insert noun) in the world that sort of all look that same, but are they?",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGojr4HBH4d/,991,,No
X days/months/years ago me and my (insert person) bought (insert noun) for (insert price).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DICw6TgsuSk/,540,,No
"Ladies, you can do all the (insert action) but that's not going to do sh*t for your (insert noun).",EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DFLUAphSOE0/,523,,No
Stop (insert action) if you actually want to (insert dream result).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGaYM9PIO9b/,415,,No
"Welcome back to my (insert noun) series where I will be teaching you everything I know, no gatekeeping here.",STORYTELLING INSPO HOOK,https://www.instagram.com/p/DGTx0R1zU1v/,917,,No
I always wondered what it was like to (insert action).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DI1FPNwOoAk/,207,,No
This is what (insert #) of (insert item) looks like.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/alexgamblecoach/reel/C60q1FPPrLW/,893,,No
Have you ever tried to (insert action) something that was supposed to look like this but ended up looking like this.,STORYTELLING INSPO HOOK,https://www.instagram.com/p/DHo4Lj7sXlc/,89,,No
There is nothing more embarrassing than X,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/C_s9nCBvHTE/,655,,No
We have never used (insert noun) in our home because we have found it to be generally (insert trait/traits).,EDUCATIONAL INSPO HOOK,https://www.instagram.com/p/DGF_p8lORgI/,1,,No
Putting you on brands you may have never heard of.,EDUCATIONAL INSPO HOOK,https://www.instagram.com/reel/DIOvPayMKgS/,115,,No
When I was (insert description) I was always (insert bad habit).,STORYTELLING INSPO HOOK,https://www.instagram.com/p/CzevtHvyxxX/,593,,No
X years ago we decided we wanted to know exactly where our (insert noun) was coming from.,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DGly7tKRY0I/,16,,No
I am revmong all my (insert noun) friendly upgrades before we (insert action). Today we are removing (insert noun).,STORYTELLING INSPO HOOK,https://www.instagram.com/reel/DAXBKELOkLP/,771,,No
